date,area,median_salary,life_satisfaction,population_size,number_of_jobs,area_size,no_of_houses
2014-03-31,tower hamlets,46908.0,7.51,275671.25,271250.0,2158.0,109380.0
2014-04-30,tower hamlets,47063.666666666664,7.513333333333334,276598.3333333333,272000.0,2158.0,109435.0
2014-05-31,tower hamlets,47219.333333333336,7.516666666666667,277525.4166666667,272750.0,2158.0,109490.0
2014-06-30,tower hamlets,47375.0,7.52,278452.5,273500.0,2158.0,109545.0
2014-07-31,tower hamlets,47530.666666666664,7.523333333333333,279379.5833333333,274250.0,2158.0,109600.0
2014-08-31,tower hamlets,47686.333333333336,7.526666666666666,280306.6666666667,275000.0,2158.0,109655.0
2014-09-30,tower hamlets,47842.0,7.53,281233.75,275750.0,2158.0,109710.0
2014-10-31,tower hamlets,47997.666666666664,7.533333333333333,282160.8333333333,276500.0,2158.0,109765.0
2014-11-30,tower hamlets,48153.333333333336,7.536666666666667,283087.9166666667,277250.0,2158.0,109820.0
2014-12-31,tower hamlets,48309.0,7.54,284015.0,278000.0,2158.0,109875.0
2015-01-31,tower hamlets,48173.333333333336,7.535,284950.0833333333,279666.6666666667,2158.0,109951.33333333333
2015-02-28,tower hamlets,48037.666666666664,7.53,285885.1666666667,281333.3333333333,2158.0,110027.66666666667
2015-03-31,tower hamlets,47902.0,7.525,286820.25,283000.0,2158.0,110104.0
2015-04-30,tower hamlets,47766.333333333336,7.5200000000000005,287755.3333333333,284666.6666666667,2158.0,110180.33333333333
2015-05-31,tower hamlets,47630.666666666664,7.515000000000001,288690.4166666667,286333.3333333333,2158.0,110256.66666666667
2015-06-30,tower hamlets,47495.0,7.51,289625.5,288000.0,2158.0,110333.0
2015-07-31,tower hamlets,47359.333333333336,7.505,290560.5833333333,289666.6666666667,2158.0,110409.33333333333
2015-08-31,tower hamlets,47223.666666666664,7.5,291495.6666666667,291333.3333333333,2158.0,110485.66666666667
2015-09-30,tower hamlets,47088.0,7.495,292430.75,293000.0,2158.0,110562.0
2015-10-31,tower hamlets,46952.333333333336,7.49,293365.8333333333,294666.6666666667,2158.0,110638.33333333333
2015-11-30,tower hamlets,46816.666666666664,7.485,294300.9166666667,296333.3333333333,2158.0,110714.66666666667
2015-12-31,tower hamlets,46681.0,7.48,295236.0,298000.0,2158.0,110791.0
2016-01-31,tower hamlets,46622.166666666664,7.5025,296037.5,298416.6666666667,2158.0,110990.5
2016-02-29,tower hamlets,46563.333333333336,7.525,296839.0,298833.3333333333,2158.0,111190.0
2016-03-31,tower hamlets,46504.5,7.5475,297640.5,299250.0,2158.0,111389.5
2016-04-30,tower hamlets,46445.666666666664,7.57,298442.0,299666.6666666667,2158.0,111589.0
2016-05-31,tower hamlets,46386.833333333336,7.5925,299243.5,300083.3333333333,2158.0,111788.5
2016-06-30,tower hamlets,46328.0,7.615,300045.0,300500.0,2158.0,111988.0
2016-07-31,tower hamlets,46269.166666666664,7.6375,300846.5,300916.6666666667,2158.0,112187.5
2016-08-31,tower hamlets,46210.333333333336,7.66,301648.0,301333.3333333333,2158.0,112387.0
2016-09-30,tower hamlets,46151.5,7.6825,302449.5,301750.0,2158.0,112586.5
2016-10-31,tower hamlets,46092.666666666664,7.705,303251.0,302166.6666666667,2158.0,112786.0
2016-11-30,tower hamlets,46033.833333333336,7.7275,304052.5,302583.3333333333,2158.0,112985.5
2016-12-31,tower hamlets,45975.0,7.75,304854.0,303000.0,2158.0,113185.0
2017-01-31,tower hamlets,46257.833333333336,7.73,305113.1666666667,304166.6666666667,2158.0,113587.25
2017-02-28,tower hamlets,46540.666666666664,7.71,305372.3333333333,305333.3333333333,2158.0,113989.5
2017-03-31,tower hamlets,46823.5,7.6899999999999995,305631.5,306500.0,2158.0,114391.75
2017-04-30,tower hamlets,47106.333333333336,7.67,305890.6666666667,307666.6666666667,2158.0,114794.0
2017-05-31,tower hamlets,47389.166666666664,7.65,306149.8333333333,308833.3333333333,2158.0,115196.25
2017-06-30,tower hamlets,47672.0,7.63,306409.0,310000.0,2158.0,115598.5
2017-07-31,tower hamlets,47954.833333333336,7.609999999999999,306668.1666666667,311166.6666666667,2158.0,116000.75
2017-08-31,tower hamlets,48237.666666666664,7.59,306927.3333333333,312333.3333333333,2158.0,116403.0
2017-09-30,tower hamlets,48520.5,7.57,307186.5,313500.0,2158.0,116805.25
2017-10-31,tower hamlets,48803.333333333336,7.55,307445.6666666667,314666.6666666667,2158.0,117207.5
2017-11-30,tower hamlets,49086.166666666664,7.529999999999999,307704.8333333333,315833.3333333333,2158.0,117609.75
2017-12-31,tower hamlets,49369.0,7.51,307964.0,317000.0,2158.0,118012.0
2018-01-31,tower hamlets,49358.0,7.535833333333333,308775.75,318333.3333333333,2158.0,118178.91666666667
2018-02-28,tower hamlets,49347.0,7.5616666666666665,309587.5,319666.6666666667,2158.0,118345.83333333333
2018-03-31,tower hamlets,49336.0,7.5875,310399.25,321000.0,2158.0,118512.75
2018-04-30,tower hamlets,49325.0,7.613333333333333,311211.0,322333.3333333333,2158.0,118679.66666666667
2018-05-31,tower hamlets,49314.0,7.639166666666666,312022.75,323666.6666666667,2158.0,118846.58333333333
2018-06-30,tower hamlets,49303.0,7.665,312834.5,325000.0,2158.0,119013.5
2018-07-31,tower hamlets,49292.0,7.690833333333334,313646.25,326333.3333333333,2158.0,119180.41666666667
2018-08-31,tower hamlets,49281.0,7.716666666666667,314458.0,327666.6666666667,2158.0,119347.33333333333
2018-09-30,tower hamlets,49270.0,7.7425,315269.75,329000.0,2158.0,119514.25
2018-10-31,tower hamlets,49259.0,7.7683333333333335,316081.5,330333.3333333333,2158.0,119681.16666666667
2018-11-30,tower hamlets,49248.0,7.794166666666667,316893.25,331666.6666666667,2158.0,119848.08333333333
2018-12-31,tower hamlets,49237.0,7.82,317705.0,333000.0,2158.0,120015.0
2019-01-31,tower hamlets,48979.083333333336,7.82,317705.0,333000.0,2158.0,120015.0
2019-02-28,tower hamlets,48721.166666666664,7.82,317705.0,333000.0,2158.0,120015.0
2019-03-31,tower hamlets,48463.25,7.82,317705.0,333000.0,2158.0,120015.0
2019-04-30,tower hamlets,48205.333333333336,7.82,317705.0,333000.0,2158.0,120015.0
2019-05-31,tower hamlets,47947.416666666664,7.82,317705.0,333000.0,2158.0,120015.0
2019-06-30,tower hamlets,47689.5,7.82,317705.0,333000.0,2158.0,120015.0
2019-07-31,tower hamlets,47431.583333333336,7.82,317705.0,333000.0,2158.0,120015.0
2019-08-31,tower hamlets,47173.666666666664,7.82,317705.0,333000.0,2158.0,120015.0
2019-09-30,tower hamlets,46915.75,7.82,317705.0,333000.0,2158.0,120015.0
2019-10-31,tower hamlets,46657.833333333336,7.82,317705.0,333000.0,2158.0,120015.0
2019-11-30,tower hamlets,46399.916666666664,7.82,317705.0,333000.0,2158.0,120015.0
2019-12-31,tower hamlets,46142.0,7.82,317705.0,333000.0,2158.0,120015.0
1999-12-31,waltham forest,18547.0,,221057.0,,,
2000-01-31,waltham forest,18649.416666666668,,221076.91666666666,,,
2000-02-29,waltham forest,18751.833333333332,,221096.83333333334,,,
2000-03-31,waltham forest,18854.25,,221116.75,,,
2000-04-30,waltham forest,18956.666666666668,,221136.66666666666,,,
2000-05-31,waltham forest,19059.083333333332,,221156.58333333334,,,
2000-06-30,waltham forest,19161.5,,221176.5,,,
2000-07-31,waltham forest,19263.916666666668,,221196.41666666666,,,
2000-08-31,waltham forest,19366.333333333332,,221216.33333333334,,,
2000-09-30,waltham forest,19468.75,,221236.25,,,
2000-10-31,waltham forest,19571.166666666668,,221256.16666666666,,,
2000-11-30,waltham forest,19673.583333333332,,221276.08333333334,,,
2000-12-31,waltham forest,19776.0,,221296.0,74000.0,,
2001-01-31,waltham forest,19898.416666666668,,221355.91666666666,73583.33333333333,,
2001-02-28,waltham forest,20020.833333333332,,221415.83333333334,73166.66666666667,,
2001-03-31,waltham forest,20143.25,,221475.75,72750.0,,
2001-04-30,waltham forest,20265.666666666668,,221535.66666666666,72333.33333333333,,
2001-05-31,waltham forest,20388.083333333332,,221595.58333333334,71916.66666666667,,
2001-06-30,waltham forest,20510.5,,221655.5,71500.0,,
2001-07-31,waltham forest,20632.916666666668,,221715.41666666666,71083.33333333333,,
2001-08-31,waltham forest,20755.333333333332,,221775.33333333334,70666.66666666667,,
2001-09-30,waltham forest,20877.75,,221835.25,70250.0,,
2001-10-31,waltham forest,21000.166666666668,,221895.16666666666,69833.33333333333,,
2001-11-30,waltham forest,21122.583333333332,,221955.08333333334,69416.66666666667,,
2001-12-31,waltham forest,21245.0,,222015.0,69000.0,3881.0,91992.0
2002-01-31,waltham forest,21291.166666666668,,222161.75,69083.33333333333,3881.0,92026.75
2002-02-28,waltham forest,21337.333333333332,,222308.5,69166.66666666667,3881.0,92061.5
2002-03-31,waltham forest,21383.5,,222455.25,69250.0,3881.0,92096.25
2002-04-30,waltham forest,21429.666666666668,,222602.0,69333.33333333333,3881.0,92131.0
2002-05-31,waltham forest,21475.833333333332,,222748.75,69416.66666666667,3881.0,92165.75
2002-06-30,waltham forest,21522.0,,222895.5,69500.0,3881.0,92200.5
2002-07-31,waltham forest,21568.166666666668,,223042.25,69583.33333333333,3881.0,92235.25
2002-08-31,waltham forest,21614.333333333332,,223189.0,69666.66666666667,3881.0,92270.0
2002-09-30,waltham forest,21660.5,,223335.75,69750.0,3881.0,92304.75
2002-10-31,waltham forest,21706.666666666668,,223482.5,69833.33333333333,3881.0,92339.5
2002-11-30,waltham forest,21752.833333333332,,223629.25,69916.66666666667,3881.0,92374.25
2002-12-31,waltham forest,21799.0,,223776.0,70000.0,3881.0,92409.0
2003-01-31,waltham forest,21892.25,,223804.25,70000.0,3881.0,92433.25
2003-02-28,waltham forest,21985.5,,223832.5,70000.0,3881.0,92457.5
2003-03-31,waltham forest,22078.75,,223860.75,70000.0,3881.0,92481.75
2003-04-30,waltham forest,22172.0,,223889.0,70000.0,3881.0,92506.0
2003-05-31,waltham forest,22265.25,,223917.25,70000.0,3881.0,92530.25
2003-06-30,waltham forest,22358.5,,223945.5,70000.0,3881.0,92554.5
2003-07-31,waltham forest,22451.75,,223973.75,70000.0,3881.0,92578.75
2003-08-31,waltham forest,22545.0,,224002.0,70000.0,3881.0,92603.0
2003-09-30,waltham forest,22638.25,,224030.25,70000.0,3881.0,92627.25
2003-10-31,waltham forest,22731.5,,224058.5,70000.0,3881.0,92651.5
2003-11-30,waltham forest,22824.75,,224086.75,70000.0,3881.0,92675.75
2003-12-31,waltham forest,22918.0,,224115.0,70000.0,3881.0,92700.0
2004-01-31,waltham forest,22996.25,,224188.91666666666,69916.66666666667,3881.0,92724.25
2004-02-29,waltham forest,23074.5,,224262.83333333334,69833.33333333333,3881.0,92748.5
2004-03-31,waltham forest,23152.75,,224336.75,69750.0,3881.0,92772.75
2004-04-30,waltham forest,23231.0,,224410.66666666666,69666.66666666667,3881.0,92797.0
2004-05-31,waltham forest,23309.25,,224484.58333333334,69583.33333333333,3881.0,92821.25
2004-06-30,waltham forest,23387.5,,224558.5,69500.0,3881.0,92845.5
2004-07-31,waltham forest,23465.75,,224632.41666666666,69416.66666666667,3881.0,92869.75
2004-08-31,waltham forest,23544.0,,224706.33333333334,69333.33333333333,3881.0,92894.0
2004-09-30,waltham forest,23622.25,,224780.25,69250.0,3881.0,92918.25
2004-10-31,waltham forest,23700.5,,224854.16666666666,69166.66666666667,3881.0,92942.5
2004-11-30,waltham forest,23778.75,,224928.08333333334,69083.33333333333,3881.0,92966.75
2004-12-31,waltham forest,23857.0,,225002.0,69000.0,3881.0,92991.0
2005-01-31,waltham forest,23696.5,,225147.41666666666,69583.33333333333,3881.0,93043.25
2005-02-28,waltham forest,23536.0,,225292.83333333334,70166.66666666667,3881.0,93095.5
2005-03-31,waltham forest,23375.5,,225438.25,70750.0,3881.0,93147.75
2005-04-30,waltham forest,23215.0,,225583.66666666666,71333.33333333333,3881.0,93200.0
2005-05-31,waltham forest,23054.5,,225729.08333333334,71916.66666666667,3881.0,93252.25
2005-06-30,waltham forest,22894.0,,225874.5,72500.0,3881.0,93304.5
2005-07-31,waltham forest,22733.5,,226019.91666666666,73083.33333333333,3881.0,93356.75
2005-08-31,waltham forest,22573.0,,226165.33333333334,73666.66666666667,3881.0,93409.0
2005-09-30,waltham forest,22412.5,,226310.75,74250.0,3881.0,93461.25
2005-10-31,waltham forest,22252.0,,226456.16666666666,74833.33333333333,3881.0,93513.5
2005-11-30,waltham forest,22091.5,,226601.58333333334,75416.66666666667,3881.0,93565.75
2005-12-31,waltham forest,21931.0,,226747.0,76000.0,3881.0,93618.0
2006-01-31,waltham forest,22026.25,,227079.0,75500.0,3881.0,93681.58333333333
2006-02-28,waltham forest,22121.5,,227411.0,75000.0,3881.0,93745.16666666667
2006-03-31,waltham forest,22216.75,,227743.0,74500.0,3881.0,93808.75
2006-04-30,waltham forest,22312.0,,228075.0,74000.0,3881.0,93872.33333333333
2006-05-31,waltham forest,22407.25,,228407.0,73500.0,3881.0,93935.91666666667
2006-06-30,waltham forest,22502.5,,228739.0,73000.0,3881.0,93999.5
2006-07-31,waltham forest,22597.75,,229071.0,72500.0,3881.0,94063.08333333333
2006-08-31,waltham forest,22693.0,,229403.0,72000.0,3881.0,94126.66666666667
2006-09-30,waltham forest,22788.25,,229735.0,71500.0,3881.0,94190.25
2006-10-31,waltham forest,22883.5,,230067.0,71000.0,3881.0,94253.83333333333
2006-11-30,waltham forest,22978.75,,230399.0,70500.0,3881.0,94317.41666666667
2006-12-31,waltham forest,23074.0,,230731.0,70000.0,3881.0,94381.0
2007-01-31,waltham forest,23237.333333333332,,231142.16666666666,69750.0,3881.0,94457.83333333333
2007-02-28,waltham forest,23400.666666666668,,231553.33333333334,69500.0,3881.0,94534.66666666667
2007-03-31,waltham forest,23564.0,,231964.5,69250.0,3881.0,94611.5
2007-04-30,waltham forest,23727.333333333332,,232375.66666666666,69000.0,3881.0,94688.33333333333
2007-05-31,waltham forest,23890.666666666668,,232786.83333333334,68750.0,3881.0,94765.16666666667
2007-06-30,waltham forest,24054.0,,233198.0,68500.0,3881.0,94842.0
2007-07-31,waltham forest,24217.333333333332,,233609.16666666666,68250.0,3881.0,94918.83333333333
2007-08-31,waltham forest,24380.666666666668,,234020.33333333334,68000.0,3881.0,94995.66666666667
2007-09-30,waltham forest,24544.0,,234431.5,67750.0,3881.0,95072.5
2007-10-31,waltham forest,24707.333333333332,,234842.66666666666,67500.0,3881.0,95149.33333333333
2007-11-30,waltham forest,24870.666666666668,,235253.83333333334,67250.0,3881.0,95226.16666666667
2007-12-31,waltham forest,25034.0,,235665.0,67000.0,3881.0,95303.0
2008-01-31,waltham forest,25165.25,,236201.08333333334,67083.33333333333,3881.0,95384.5
2008-02-29,waltham forest,25296.5,,236737.16666666666,67166.66666666667,3881.0,95466.0
2008-03-31,waltham forest,25427.75,,237273.25,67250.0,3881.0,95547.5
2008-04-30,waltham forest,25559.0,,237809.33333333334,67333.33333333333,3881.0,95629.0
2008-05-31,waltham forest,25690.25,,238345.41666666666,67416.66666666667,3881.0,95710.5
2008-06-30,waltham forest,25821.5,,238881.5,67500.0,3881.0,95792.0
2008-07-31,waltham forest,25952.75,,239417.58333333334,67583.33333333333,3881.0,95873.5
2008-08-31,waltham forest,26084.0,,239953.66666666666,67666.66666666667,3881.0,95955.0
2008-09-30,waltham forest,26215.25,,240489.75,67750.0,3881.0,96036.5
2008-10-31,waltham forest,26346.5,,241025.83333333334,67833.33333333333,3881.0,96118.0
2008-11-30,waltham forest,26477.75,,241561.91666666666,67916.66666666667,3881.0,96199.5
2008-12-31,waltham forest,26609.0,,242098.0,68000.0,3881.0,96281.0
2009-01-31,waltham forest,26695.833333333332,,242601.5,68083.33333333333,3881.0,96361.5
2009-02-28,waltham forest,26782.666666666668,,243105.0,68166.66666666667,3881.0,96442.0
2009-03-31,waltham forest,26869.5,,243608.5,68250.0,3881.0,96522.5
2009-04-30,waltham forest,26956.333333333332,,244112.0,68333.33333333333,3881.0,96603.0
2009-05-31,waltham forest,27043.166666666668,,244615.5,68416.66666666667,3881.0,96683.5
2009-06-30,waltham forest,27130.0,,245119.0,68500.0,3881.0,96764.0
2009-07-31,waltham forest,27216.833333333332,,245622.5,68583.33333333333,3881.0,96844.5
2009-08-31,waltham forest,27303.666666666668,,246126.0,68666.66666666667,3881.0,96925.0
2009-09-30,waltham forest,27390.5,,246629.5,68750.0,3881.0,97005.5
2009-10-31,waltham forest,27477.333333333332,,247133.0,68833.33333333333,3881.0,97086.0
2009-11-30,waltham forest,27564.166666666668,,247636.5,68916.66666666667,3881.0,97166.5
2009-12-31,waltham forest,27651.0,,248140.0,69000.0,3881.0,97247.0
2010-01-31,waltham forest,27659.666666666668,,248629.08333333334,68750.0,3881.0,97278.41666666667
2010-02-28,waltham forest,27668.333333333332,,249118.16666666666,68500.0,3881.0,97309.83333333333
2010-03-31,waltham forest,27677.0,,249607.25,68250.0,3881.0,97341.25
2010-04-30,waltham forest,27685.666666666668,,250096.33333333334,68000.0,3881.0,97372.66666666667
2010-05-31,waltham forest,27694.333333333332,,250585.41666666666,67750.0,3881.0,97404.08333333333
2010-06-30,waltham forest,27703.0,,251074.5,67500.0,3881.0,97435.5
2010-07-31,waltham forest,27711.666666666668,,251563.58333333334,67250.0,3881.0,97466.91666666667
2010-08-31,waltham forest,27720.333333333332,,252052.66666666666,67000.0,3881.0,97498.33333333333
2010-09-30,waltham forest,27729.0,,252541.75,66750.0,3881.0,97529.75
2010-10-31,waltham forest,27737.666666666668,,253030.83333333334,66500.0,3881.0,97561.16666666667
2010-11-30,waltham forest,27746.333333333332,,253519.91666666666,66250.0,3881.0,97592.58333333333
2010-12-31,waltham forest,27755.0,,254009.0,66000.0,3881.0,97624.0
2011-01-31,waltham forest,27775.833333333332,,254486.75,66416.66666666667,3881.0,97678.58333333333
2011-02-28,waltham forest,27796.666666666668,,254964.5,66833.33333333333,3881.0,97733.16666666667
2011-03-31,waltham forest,27817.5,,255442.25,67250.0,3881.0,97787.75
2011-04-30,waltham forest,27838.333333333332,,255920.0,67666.66666666667,3881.0,97842.33333333333
2011-05-31,waltham forest,27859.166666666668,,256397.75,68083.33333333333,3881.0,97896.91666666667
2011-06-30,waltham forest,27880.0,,256875.5,68500.0,3881.0,97951.5
2011-07-31,waltham forest,27900.833333333332,,257353.25,68916.66666666667,3881.0,98006.08333333333
2011-08-31,waltham forest,27921.666666666668,,257831.0,69333.33333333333,3881.0,98060.66666666667
2011-09-30,waltham forest,27942.5,,258308.75,69750.0,3881.0,98115.25
2011-10-31,waltham forest,27963.333333333332,,258786.5,70166.66666666667,3881.0,98169.83333333333
2011-11-30,waltham forest,27984.166666666668,,259264.25,70583.33333333333,3881.0,98224.41666666667
2011-12-31,waltham forest,28005.0,7.18,259742.0,71000.0,3881.0,98279.0
2012-01-31,waltham forest,27940.833333333332,7.185,259977.33333333334,71500.0,3881.0,98321.0
2012-02-29,waltham forest,27876.666666666668,7.1899999999999995,260212.66666666666,72000.0,3881.0,98363.0
2012-03-31,waltham forest,27812.5,7.195,260448.0,72500.0,3881.0,98405.0
2012-04-30,waltham forest,27748.333333333332,7.2,260683.33333333334,73000.0,3881.0,98447.0
2012-05-31,waltham forest,27684.166666666668,7.205,260918.66666666666,73500.0,3881.0,98489.0
2012-06-30,waltham forest,27620.0,7.21,261154.0,74000.0,3881.0,98531.0
2012-07-31,waltham forest,27555.833333333332,7.215,261389.33333333334,74500.0,3881.0,98573.0
2012-08-31,waltham forest,27491.666666666668,7.22,261624.66666666666,75000.0,3881.0,98615.0
2012-09-30,waltham forest,27427.5,7.225,261860.0,75500.0,3881.0,98657.0
2012-10-31,waltham forest,27363.333333333332,7.23,262095.33333333334,76000.0,3881.0,98699.0
2012-11-30,waltham forest,27299.166666666668,7.235,262330.6666666667,76500.0,3881.0,98741.0
